,geo,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,date,image_id,point_id,timestamp
524,,96,319,1481,748,347,576,409,762,2945,4001,4212,4230,4233,0,0,0,0,0,-9999,-9999,0,4,36,59,42,1145,2025-04-10,20250410T102701_20250410T103346_T32UNE,0,1744281374714
525,,96,4687,3357,2964,4184,3536,3140,3232,3417,3462,4176,3545,5439,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,970,2025-04-10,20250410T102701_20250410T103346_T32UNE,2,1744281374714
526,,96,6424,5787,5107,6156,5776,5504,5874,5921,5886,6452,5963,7866,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,970,2025-04-10,20250410T102701_20250410T103346_T32UNE,4,1744281374714
527,,96,616,2257,1809,744,904,1140,1252,1487,1632,1741,1801,1810,0,0,0,0,0,-9999,-9999,0,5,76,92,116,821,2025-04-10,20250410T102701_20250410T103346_T32UNE,5,1744281374714
528,,102,475,1840,971,450,640,500,990,2223,2656,3120,3090,3936,0,0,0,0,0,-9999,-9999,0,4,46,66,51,1010,2025-04-10,20250410T102701_20250410T103346_T32UNE,7,1744281374714
529,,96,3409,5310,4532,2844,3168,3312,3982,4691,4962,5036,5216,5311,0,0,0,0,0,-9999,-9999,0,5,255,255,255,780,2025-04-10,20250410T102701_20250410T103346_T32UNE,8,1744281374714
530,,96,7638,5989,5452,7232,6684,6632,7059,6848,6783,7020,6785,8632,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,970,2025-04-10,20250410T102701_20250410T103346_T32UNE,9,1744281374714
531,,120,715,1754,1489,436,525,686,998,1346,1460,1094,1618,1553,0,0,0,0,0,-9999,-9999,0,5,45,54,69,1029,2025-04-10,20250410T102701_20250410T103346_T32UPD,6,1744281384561
532,,102,352,1940,964,404,700,426,1125,3513,3997,4272,4239,4257,0,0,0,0,0,-9999,-9999,0,4,42,73,44,1113,2025-04-10,20250410T102701_20250410T103346_T32UPE,1,1744281370561
533,,102,591,2703,1871,678,980,1054,1787,2888,3134,3300,3372,3298,0,0,0,0,0,-9999,-9999,0,4,69,100,108,1080,2025-04-10,20250410T102701_20250410T103346_T32UPE,3,1744281370561
534,,156,2516,3098,2562,2450,2342,2194,2609,3167,3313,3524,3529,4257,1,0,0,48,0,-9999,-9999,2048,8,249,238,223,1272,2025-04-11,20250411T104041_20250411T104228_T32UNE,2,1744368380212
535,,162,4596,3371,2888,3416,3064,2998,3530,3977,4076,3904,4306,6808,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1272,2025-04-11,20250411T104041_20250411T104228_T32UNE,9,1744368380212
536,,114,7604,5172,4550,7528,6864,7164,7414,7347,7548,7536,7597,14966,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1997,2025-04-13,20250413T102559_20250413T102601_T32UND,8,1744540578566
537,,150,4600,3318,2795,4852,4764,4640,4475,4980,5297,5796,5396,1892,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-13,20250413T102559_20250413T102601_T32UNE,0,1744540564206
538,,102,4548,4352,3691,4008,3764,4140,4355,4880,5251,4912,5506,1797,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-13,20250413T102559_20250413T102601_T32UNE,2,1744540564206
539,,114,5082,4669,3800,5172,5148,5140,5000,5226,5549,5812,5663,1741,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-13,20250413T102559_20250413T102601_T32UNE,4,1744540564206
540,,126,7376,5235,3989,7168,7072,7208,7107,7451,7823,7808,7928,2945,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-13,20250413T102559_20250413T102601_T32UNE,5,1744540564206
541,,126,4906,4570,4006,4764,4812,4996,4932,5501,6005,5908,6146,1806,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-13,20250413T102559_20250413T102601_T32UNE,7,1744540564206
542,,120,6727,4891,3822,6712,6332,6744,6261,6630,7207,7232,7447,2507,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-13,20250413T102559_20250413T102601_T32UNE,8,1744540564206
543,,96,8817,5903,4347,8824,8768,9008,8611,8696,8977,9352,9022,3161,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-13,20250413T102559_20250413T102601_T32UNE,9,1744540564206
544,,120,7690,5278,4573,7504,7192,7296,7658,7461,7450,7432,7343,10645,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1451,2025-04-13,20250413T102559_20250413T102601_T32UPD,6,1744540574061
545,,144,10558,2281,2056,9520,8392,8024,8008,7601,7549,7384,7322,8439,0,1,0,50,0,-9999,-9999,1024,8,255,255,255,1449,2025-04-13,20250413T102559_20250413T102601_T32UPE,1,1744540560056
546,,156,13633,5145,4445,12728,11464,10928,11265,10706,10454,10712,10034,15815,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1449,2025-04-13,20250413T102559_20250413T102601_T32UPE,3,1744540560056
547,,102,7587,5357,3843,7320,7336,7608,7316,7566,7829,7952,8031,2511,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-13,20250413T103651_20250413T103933_T32UNE,2,1744541171149
548,,96,7769,4950,3598,7696,7680,7880,7461,7613,7902,8168,8005,2523,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-13,20250413T103651_20250413T103933_T32UNE,9,1744541171149
549,,72,546,2028,1223,400,584,460,1099,3197,3987,4184,4212,3614,0,0,0,0,0,-9999,-9999,0,4,41,60,47,1969,2025-04-15,20250415T102041_20250415T102042_T32UND,8,1744712798844
550,,78,525,2024,1220,385,577,454,1094,3190,3977,4208,4207,3616,0,0,0,0,0,-9999,-9999,0,4,40,59,47,1954,2025-04-15,20250415T102041_20250415T102042_T32UNE,8,1744712786089
551,,84,433,2720,2687,475,565,762,940,1103,1199,1334,1440,1500,0,0,0,0,0,-9999,-9999,0,5,49,57,77,1422,2025-04-15,20250415T102041_20250415T102042_T32UPD,6,1744712795446
552,,90,292,2090,931,322,704,296,1340,4497,5076,5268,5241,5160,0,0,0,0,0,-9999,-9999,0,4,35,72,30,2008,2025-04-15,20250415T102041_20250415T102042_T32UPE,1,1744712781049
553,,90,681,3025,2161,738,1122,1266,2207,2959,3177,3200,3394,3391,0,0,0,0,0,-9999,-9999,0,4,75,115,130,1791,2025-04-15,20250415T102041_20250415T102042_T32UPE,3,1744712781049
554,,90,1920,1660,1549,1820,1714,1644,1873,2321,2560,2590,2738,5976,1,0,0,65,0,-9999,-9999,2048,8,185,175,168,1616,2025-04-16,20250416T103629_20250416T103625_T32UNE,2,1744800360571
555,,90,7080,2525,2656,7528,6880,6244,6661,6594,6414,7464,6224,15509,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,1616,2025-04-16,20250416T103629_20250416T103625_T32UNE,9,1744800360571
556,,372,8186,6484,4291,7808,7960,8120,7997,8252,8538,8416,8624,1625,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-17,20250417T102041_20250417T102037_T32UND,8,1744885590583
557,,372,10101,6467,4245,8520,8376,8336,8455,8706,9001,8448,9024,1606,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-17,20250417T102041_20250417T102037_T32UNE,8,1744885577792
558,,204,11545,5907,4312,10360,9280,8760,9038,8473,8222,8120,8020,8710,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1894,2025-04-17,20250417T102041_20250417T102037_T32UPD,6,1744885587211
559,,162,8538,6958,6168,8000,7528,7328,7961,7865,7802,7672,7778,8417,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1888,2025-04-17,20250417T102041_20250417T102037_T32UPE,1,1744885572815
560,,162,6911,5700,4988,6592,6264,6024,6343,6644,6765,6876,6693,7500,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1888,2025-04-17,20250417T102041_20250417T102037_T32UPE,3,1744885572815
561,,216,8616,5772,3461,8776,9080,9416,8776,8885,8829,9448,8975,2834,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-18,20250418T103041_20250418T103348_T32UND,8,1744972596618
562,,204,8442,4263,3598,8320,8240,8312,8453,8497,8425,8584,8542,8450,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,757,2025-04-18,20250418T103041_20250418T103348_T32UNE,0,1744972582261
563,,159,6571,3932,2841,5992,5932,5932,5989,6030,6052,6004,6169,5089,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,757,2025-04-18,20250418T103041_20250418T103348_T32UNE,2,1744972582261
564,,174,8161,5176,3446,8680,8440,8376,8460,8265,7986,8704,7991,7790,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,757,2025-04-18,20250418T103041_20250418T103348_T32UNE,4,1744972582261
565,,189,8765,6679,5136,9056,8856,8904,9131,9045,8904,9336,8925,8195,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,757,2025-04-18,20250418T103041_20250418T103348_T32UNE,5,1744972582261
566,,186,9185,6660,5310,9128,9072,9136,9380,9362,9298,9456,9312,8731,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,757,2025-04-18,20250418T103041_20250418T103348_T32UNE,7,1744972582261
567,,216,9190,5848,3754,9248,9384,9632,9527,9330,9051,9552,8984,7735,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,757,2025-04-18,20250418T103041_20250418T103348_T32UNE,8,1744972582261
568,,150,7923,5731,4276,7784,7768,7856,8039,8066,8004,8160,8066,6363,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,757,2025-04-18,20250418T103041_20250418T103348_T32UNE,9,1744972582261
569,,276,7822,4351,3341,7328,7312,7376,7132,7377,7472,7448,7660,2613,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-18,20250418T103041_20250418T103348_T32UPD,6,1744972592100
570,,306,8612,5508,3668,8376,8496,8680,8444,8718,8874,8808,9120,2186,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-18,20250418T103041_20250418T103348_T32UPE,1,1744972578103
571,,306,9054,7306,5591,8736,8928,9280,9159,9437,9583,9272,9842,2682,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-18,20250418T103041_20250418T103348_T32UPE,3,1744972578103
572,,138,474,1392,768,441,561,387,844,2842,3973,4124,4070,3333,0,0,0,0,0,-9999,-9999,0,4,45,57,40,1182,2025-04-20,20250420T101559_20250420T102320_T32UND,8,1745144779948
573,,127,472,1397,774,444,566,392,853,2839,3963,4120,4065,3367,0,0,0,0,0,-9999,-9999,0,4,46,58,40,1178,2025-04-20,20250420T101559_20250420T102320_T32UNE,8,1745144767219
574,,132,338,1970,1751,403,421,526,673,797,913,1016,1084,1062,0,0,0,0,0,-9999,-9999,0,5,41,43,54,776,2025-04-20,20250420T101559_20250420T102320_T32UPD,6,1745144776556
575,,102,281,2037,927,360,740,263,1103,4647,5619,6040,5766,5668,0,0,0,0,0,-9999,-9999,0,4,37,76,27,847,2025-04-20,20250420T101559_20250420T102320_T32UPE,1,1745144762161
576,,102,929,3267,2541,996,1306,1650,2282,2694,2924,3244,3238,3270,0,0,0,0,0,-9999,-9999,0,5,102,133,168,828,2025-04-20,20250420T101559_20250420T102320_T32UPE,3,1745144762161
577,,162,315,1278,652,217,414,265,731,2676,3667,3819,3858,3213,0,0,0,0,0,-9999,-9999,0,4,25,41,25,1076,2025-04-20,20250420T103041_20250420T103447_T32UND,8,1745145389269
578,,150,9934,6848,5896,9272,8504,8248,8361,8319,8207,8688,8203,9279,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,783,2025-04-20,20250420T103041_20250420T103447_T32UNE,0,1745145374911
579,,162,703,1847,1239,620,695,661,1005,2207,2400,1798,2753,2019,0,0,0,0,0,-9999,-9999,0,4,63,71,68,800,2025-04-20,20250420T103041_20250420T103447_T32UNE,2,1745145374911
580,,162,551,2041,1368,506,674,698,1205,1600,1947,1984,2058,2251,0,0,0,0,0,-9999,-9999,0,5,52,69,71,658,2025-04-20,20250420T103041_20250420T103447_T32UNE,4,1745145374911
581,,150,532,682,402,386,393,375,501,817,882,700,967,1495,0,0,0,0,0,-9999,-9999,0,3,40,40,39,783,2025-04-20,20250420T103041_20250420T103447_T32UNE,5,1745145374911
582,,150,367,1945,920,366,583,408,943,2917,3554,4120,3924,4294,0,0,0,0,0,-9999,-9999,0,4,38,60,42,761,2025-04-20,20250420T103041_20250420T103447_T32UNE,7,1745145374911
583,,137,317,1275,651,222,421,272,731,2660,3642,3820,3835,3266,0,0,0,0,0,-9999,-9999,0,4,23,43,28,1067,2025-04-20,20250420T103041_20250420T103447_T32UNE,8,1745145374911
584,,174,556,1052,540,443,566,370,751,1651,1908,2138,2138,2271,0,0,0,0,0,-9999,-9999,0,4,46,58,38,811,2025-04-20,20250420T103041_20250420T103447_T32UNE,9,1745145374911
585,,132,296,1863,1618,295,370,508,612,731,850,917,1032,996,0,0,0,0,0,-9999,-9999,0,5,29,38,52,714,2025-04-20,20250420T103041_20250420T103447_T32UPD,6,1745145384758
586,,126,222,1933,870,262,646,200,1024,4679,5520,5756,5648,5519,0,0,0,0,0,-9999,-9999,0,4,29,66,22,829,2025-04-20,20250420T103041_20250420T103447_T32UPE,1,1745145370760
587,,126,790,3015,2279,900,1162,1560,2161,2582,2759,2980,3006,3017,0,0,0,0,0,-9999,-9999,0,5,92,119,159,781,2025-04-20,20250420T103041_20250420T103447_T32UPE,3,1745145370760
588,,156,2467,3339,2811,2270,2304,2200,2629,3531,3751,3868,3955,4602,0,0,0,49,0,-9999,-9999,0,8,231,235,224,1519,2025-04-21,20250421T104041_20250421T104143_T32UNE,2,1745232379508
589,,168,6868,5433,4386,7016,6564,6352,6675,6708,6594,6992,6553,9318,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1519,2025-04-21,20250421T104041_20250421T104143_T32UNE,9,1745232379508
590,,726,9811,2662,2946,9464,8776,8504,9078,8478,8116,8464,7757,14789,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,1779,2025-04-23,20250423T102559_20250423T102559_T32UND,8,1745404576763
591,,612,6167,3240,3150,6164,5840,5552,6157,6380,6434,6796,6426,13036,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1148,2025-04-23,20250423T102559_20250423T102559_T32UNE,0,1745404562407
592,,731,3540,1906,1743,3564,3464,3228,3705,4106,4236,4508,4226,8596,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1148,2025-04-23,20250423T102559_20250423T102559_T32UNE,2,1745404562407
593,,726,5593,1761,1890,5332,5092,4996,5517,5589,5556,5664,5446,12293,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,1148,2025-04-23,20250423T102559_20250423T102559_T32UNE,4,1745404562407
594,,696,5467,1769,1815,5424,5168,4888,5370,5442,5437,5768,5331,12626,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,1148,2025-04-23,20250423T102559_20250423T102559_T32UNE,5,1745404562407
595,,707,5323,1415,1575,5396,4996,4760,5259,5376,5425,5768,5292,12203,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,1148,2025-04-23,20250423T102559_20250423T102559_T32UNE,7,1745404562407
596,,720,8336,2528,2770,7888,7448,7280,7954,7614,7409,7640,7155,14444,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,1148,2025-04-23,20250423T102559_20250423T102559_T32UNE,8,1745404562407
597,,726,5054,1887,1905,4660,4516,4340,4810,5006,5059,5172,4969,11330,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,1148,2025-04-23,20250423T102559_20250423T102559_T32UNE,9,1745404562407
598,,702,9951,1814,2096,9520,8792,8424,9127,8624,8297,8624,7965,14814,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,1835,2025-04-23,20250423T102559_20250423T102559_T32UPD,6,1745404572262
599,,606,7462,2754,2552,7028,7016,7056,7441,7700,7968,7904,7899,4350,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,-9999,2025-04-23,20250423T102559_20250423T102559_T32UPE,1,1745404558262
600,,558,5538,2265,2138,4964,4928,4856,5243,5935,6453,6164,6455,3221,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-04-23,20250423T102559_20250423T102559_T32UPE,3,1745404558262
601,,720,3272,1585,1524,3124,3054,2976,3451,3798,3838,3916,3843,8667,1,0,0,100,0,-9999,-9999,2048,9,255,255,255,1453,2025-04-23,20250423T104041_20250423T104037_T32UNE,2,1745405172009
602,,707,9811,2103,2526,8840,8288,8040,8925,8475,8176,8464,7979,14771,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,1453,2025-04-23,20250423T104041_20250423T104037_T32UNE,9,1745405172009
603,,126,1587,2333,1804,1362,1520,1460,1957,2979,3364,3556,3502,4033,1,0,0,26,0,-9999,-9999,2048,8,139,155,149,1040,2025-04-25,20250425T102041_20250425T102155_T32UND,8,1745576800162
604,,114,2104,2307,1786,1738,1732,1598,2051,2976,3315,3516,3454,3938,1,0,0,26,0,-9999,-9999,2048,8,177,176,163,1028,2025-04-25,20250425T102041_20250425T102155_T32UNE,8,1745576787355
605,,114,0,3044,2844,78,298,642,852,1056,1185,1468,1536,1553,0,0,0,0,0,-9999,-9999,0,5,8,31,66,905,2025-04-25,20250425T102041_20250425T102155_T32UPD,6,1745576796786
606,,126,2419,2541,1716,1898,2046,1688,2460,4796,5340,5624,5429,6014,1,0,0,65,0,-9999,-9999,2048,8,193,208,172,1032,2025-04-25,20250425T102041_20250425T102155_T32UPE,1,1745576782387
607,,126,959,3277,2496,1108,1434,1810,2363,2854,3068,3356,3415,3350,1,0,0,0,0,-9999,-9999,2048,5,113,146,184,915,2025-04-25,20250425T102041_20250425T102155_T32UPE,3,1745576782387
608,,60,460,2241,1665,613,822,842,1065,2416,3103,2574,3235,2664,0,0,0,0,0,-9999,-9999,0,4,63,84,86,872,2025-04-26,20250426T103629_20250426T103637_T32UNE,2,1745664358927
609,,60,137,1032,523,212,301,223,528,1508,1791,1922,1920,2006,0,0,0,0,0,-9999,-9999,0,4,22,31,23,827,2025-04-26,20250426T103629_20250426T103637_T32UNE,9,1745664358927
610,,60,580,1747,1065,411,611,402,858,3128,4198,4436,4403,3814,0,0,0,0,0,-9999,-9999,0,4,42,63,41,639,2025-04-27,20250427T101701_20250427T101815_T32UND,8,1745749592465
611,,60,569,1757,1072,406,610,402,860,3137,4214,4464,4417,3816,0,0,0,0,0,-9999,-9999,0,4,42,62,41,633,2025-04-27,20250427T101701_20250427T101815_T32UNE,8,1745749579724
612,,60,484,2835,2852,469,564,764,937,1052,1243,1418,1514,1512,0,0,0,0,0,-9999,-9999,0,5,48,58,79,286,2025-04-27,20250427T101701_20250427T101815_T32UPD,6,1745749589067
613,,60,240,2021,905,258,665,223,1119,4932,5939,6368,6093,5869,0,0,0,0,0,-9999,-9999,0,4,27,66,23,646,2025-04-27,20250427T101701_20250427T101815_T32UPE,1,1745749574668
614,,60,646,3789,2742,626,855,1234,1578,1869,2093,2360,2539,2527,0,0,0,0,0,-9999,-9999,0,5,64,87,126,403,2025-04-27,20250427T101701_20250427T101815_T32UPE,3,1745749574668
615,,60,557,1728,1138,414,583,449,903,2745,3665,3768,3874,3310,0,0,0,0,0,-9999,-9999,0,10,45,61,47,787,2025-04-28,20250428T103051_20250428T103535_T32UND,8,1745836597938
616,,66,198,1036,518,213,378,256,604,2465,3650,3881,3858,3860,0,0,0,0,0,-9999,-9999,0,4,22,37,24,911,2025-04-28,20250428T103051_20250428T103535_T32UNE,0,1745836583576
617,,66,601,2419,1857,724,984,972,1363,2575,3044,2866,3359,2964,0,0,0,0,0,-9999,-9999,0,4,74,100,99,582,2025-04-28,20250428T103051_20250428T103535_T32UNE,2,1745836583576
618,,66,648,2627,1980,556,865,744,1632,2296,2477,2618,2763,3123,1,0,0,0,0,-9999,-9999,2048,10,56,88,76,742,2025-04-28,20250428T103051_20250428T103535_T32UNE,4,1745836583576
619,,66,411,1797,1212,527,760,818,1113,1689,1962,2037,2040,1986,0,0,0,0,0,-9999,-9999,0,4,53,80,86,511,2025-04-28,20250428T103051_20250428T103535_T32UNE,5,1745836583576
620,,66,275,1898,907,309,536,321,1016,2917,3646,3968,3852,4357,0,0,0,0,0,-9999,-9999,0,10,32,53,32,742,2025-04-28,20250428T103051_20250428T103535_T32UNE,7,1745836583576
621,,66,533,1728,1141,397,574,440,898,2749,3666,3795,3874,3538,0,0,0,0,0,-9999,-9999,0,4,42,60,46,844,2025-04-28,20250428T103051_20250428T103535_T32UNE,8,1745836583576
622,,66,267,1175,607,255,380,284,712,1701,1954,2122,2105,2194,0,0,0,0,0,-9999,-9999,0,4,27,39,29,531,2025-04-28,20250428T103051_20250428T103535_T32UNE,9,1745836583576
623,,60,518,2762,2790,490,586,760,951,1124,1259,1384,1499,1900,0,0,0,0,0,-9999,-9999,0,10,50,61,79,605,2025-04-28,20250428T103051_20250428T103535_T32UPD,6,1745836593407
624,,66,250,1912,824,266,651,232,1215,4654,5564,5924,5644,5444,0,0,0,0,0,-9999,-9999,0,4,30,67,25,806,2025-04-28,20250428T103051_20250428T103535_T32UPE,1,1745836579415
625,,66,716,3305,2988,888,1182,1628,1895,2131,2268,2480,2468,2472,0,0,0,0,0,-9999,-9999,0,5,90,121,166,661,2025-04-28,20250428T103051_20250428T103535_T32UPE,3,1745836579415
626,,102,744,1898,1206,642,786,645,1102,2976,4140,4192,4291,3630,1,0,0,0,0,-9999,-9999,2048,10,66,80,66,1466,2025-04-30,20250430T101559_20250430T102505_T32UND,8,1746008779873
627,,114,713,1882,1201,618,760,630,1087,2938,4078,4124,4225,3844,1,0,0,0,0,-9999,-9999,2048,10,63,78,65,1586,2025-04-30,20250430T101559_20250430T102505_T32UNE,8,1746008767104
628,,144,494,2755,2841,556,638,853,1020,1155,1354,1530,1627,1679,1,0,0,0,0,-9999,-9999,2048,5,58,64,86,1111,2025-04-30,20250430T101559_20250430T102505_T32UPD,6,1746008776486
629,,108,155,749,424,238,364,156,510,2044,2546,2584,2483,2327,0,0,0,0,0,-9999,-9999,0,4,25,38,17,1649,2025-04-30,20250430T101559_20250430T102505_T32UPE,1,1746008762084
630,,108,992,3669,3479,1202,1468,1924,2253,2517,2758,2890,3024,2990,1,0,0,0,0,-9999,-9999,2048,5,123,150,196,1552,2025-04-30,20250430T101559_20250430T102505_T32UPE,3,1746008762084
631,,78,675,1742,1106,520,708,566,1018,2816,3771,3776,3975,3666,1,0,0,0,0,-9999,-9999,2048,4,52,72,56,1629,2025-04-30,20250430T102701_20250430T103340_T32UND,8,1746009390028
632,,78,235,1095,583,252,406,344,583,2441,3622,3717,3857,3831,0,0,0,0,0,-9999,-9999,0,4,27,43,35,1789,2025-04-30,20250430T102701_20250430T103340_T32UNE,0,1746009375676
633,,78,617,2273,1613,644,1001,813,1229,2798,3371,3074,3678,3232,1,0,0,0,0,-9999,-9999,2048,4,67,102,84,1480,2025-04-30,20250430T102701_20250430T103340_T32UNE,2,1746009375676
634,,78,638,2587,1858,549,896,798,1556,2274,2465,2693,2843,2879,1,0,0,0,0,-9999,-9999,2048,4,55,92,82,1352,2025-04-30,20250430T102701_20250430T103340_T32UNE,4,1746009375676
635,,78,540,1888,1274,620,818,867,1169,2080,2364,2205,2488,2612,1,0,0,0,0,-9999,-9999,2048,10,62,85,91,1509,2025-04-30,20250430T102701_20250430T103340_T32UNE,5,1746009375676
636,,78,277,1894,922,311,537,356,889,2903,3624,4092,3996,4327,1,0,0,0,0,-9999,-9999,2048,4,31,54,36,1489,2025-04-30,20250430T102701_20250430T103340_T32UNE,7,1746009375676
637,,78,642,1682,1065,496,680,548,976,2706,3633,3639,3838,3529,1,0,0,0,0,-9999,-9999,2048,10,51,70,55,1509,2025-04-30,20250430T102701_20250430T103340_T32UNE,8,1746009375676
638,,72,324,1283,708,298,460,350,771,1762,2096,2216,2357,2430,1,0,0,0,0,-9999,-9999,2048,4,31,48,36,1327,2025-04-30,20250430T102701_20250430T103340_T32UNE,9,1746009375676
639,,132,624,2634,2590,634,722,865,1083,1289,1470,1596,1704,2343,1,0,0,0,0,-9999,-9999,2048,10,65,74,88,1428,2025-04-30,20250430T102701_20250430T103340_T32UPD,6,1746009385518
640,,107,288,1728,843,296,675,297,1011,4255,5133,5728,5308,5317,1,0,0,0,0,-9999,-9999,2048,4,31,68,32,1662,2025-04-30,20250430T102701_20250430T103340_T32UPE,1,1746009371526
641,,102,791,3479,3233,946,1278,1740,2035,2159,2321,2404,2556,2561,0,0,0,0,0,-9999,-9999,0,5,97,130,178,1640,2025-04-30,20250430T102701_20250430T103340_T32UPE,3,1746009371526
642,,63,492,2195,1403,546,906,733,1282,2952,3594,3144,3725,3364,0,0,0,0,0,-9999,-9999,0,4,56,93,75,1228,2025-05-01,20250501T104041_20250501T104252_T32UNE,2,1746096379667
643,,66,197,1110,549,228,372,255,680,1640,1959,2068,2163,2201,0,0,0,0,0,-9999,-9999,0,4,24,38,26,1177,2025-05-01,20250501T104041_20250501T104252_T32UNE,9,1746096379667
644,,90,2221,3386,2468,2670,2634,2510,2829,3663,4033,4729,4156,5113,0,0,0,71,0,-9999,-9999,0,8,251,255,255,1356,2025-05-03,20250503T102559_20250503T103519_T32UND,8,1746268577866
645,,87,2616,3318,2681,1448,1724,1710,2704,4262,5207,4628,5575,5894,0,1,0,0,0,-9999,-9999,1024,8,148,176,174,1287,2025-05-03,20250503T102559_20250503T103519_T32UNE,0,1746268563512
646,,84,359,611,397,336,403,258,450,1149,1482,1292,1415,982,0,0,0,0,0,-9999,-9999,0,3,35,41,27,1287,2025-05-03,20250503T102559_20250503T103519_T32UNE,2,1746268563512
647,,84,217,575,379,234,280,172,403,732,819,904,838,760,0,0,0,0,0,-9999,-9999,0,3,24,29,18,1287,2025-05-03,20250503T102559_20250503T103519_T32UNE,4,1746268563512
648,,84,618,2378,1516,1196,1464,1362,1695,2675,2845,3348,2967,3145,0,0,0,0,0,-9999,-9999,0,10,122,149,139,1287,2025-05-03,20250503T102559_20250503T103519_T32UNE,5,1746268563512
